,user_id,place_id,rating,user,place,rates
10557,5,1499,3.5,226,663,3.5
10558,106,1382,4.8,206,644,4.8
10559,224,1011,3.9,207,417,3.9
10560,6,1337,4.6,161,581,4.6
10561,14,1615,3.2,176,645,3.2
10562,198,1438,4.6,78,679,4.6
10563,126,1683,4.0,169,651,4.0
10564,206,1174,3.0,5,149,3.0
10565,140,1352,3.5,107,467,3.5
10566,62,1255,3.4,119,626,3.4
10567,27,1331,4.5,18,134,4.5
10568,54,1188,4.0,13,656,4.0
10569,90,1660,3.3,14,642,3.3
10570,12,1322,3.5,92,225,3.5
10571,136,1564,4.0,35,187,4.0
10572,74,1002,3.0,195,371,3.0
10573,144,1385,3.8,43,411,3.8
10574,180,1653,4.4,97,142,4.4
10575,26,1490,4.0,72,70,4.0
10576,136,1689,4.2,35,508,4.2
10577,233,1681,3.7,59,82,3.7
10578,45,1336,3.4,153,474,3.4
10579,221,1462,4.6,187,502,4.6
10580,84,1505,4.8,147,646,4.8
10581,209,1614,4.0,156,590,4.0
10582,147,1432,3.6,22,339,3.6
10583,145,1582,4.0,103,573,4.0
10584,103,1643,4.8,204,529,4.8
10585,124,1664,4.4,157,239,4.4
10586,193,1332,4.7,170,471,4.7
10587,123,1618,3.7,194,544,3.7
10588,116,1055,4.4,118,676,4.4
10589,157,1163,4.3,26,319,4.3
10590,14,1268,4.1,176,672,4.1
10591,17,1679,4.1,179,168,4.1
10592,13,1658,4.1,39,643,4.1
10593,93,1423,4.7,201,310,4.7
10594,226,1445,4.8,235,110,4.8
10595,219,1612,3.2,46,284,3.2
10596,63,1221,4.1,70,247,4.1
10597,238,1109,4.8,66,293,4.8
10598,33,1227,3.3,123,530,3.3
10599,29,1220,3.8,98,103,3.8
10600,37,1371,3.2,154,248,3.2
10601,103,1185,3.2,204,594,3.2
10602,211,1049,4.8,246,553,4.8
10603,174,1229,3.9,122,61,3.9
10604,24,1327,4.4,196,126,4.4
10605,142,1036,3.3,141,237,3.3
10606,239,1310,3.0,158,548,3.0
10607,229,1185,4.8,248,594,4.8
10608,133,1138,4.1,215,175,4.1
10609,125,1127,3.0,173,166,3.0
10610,53,1201,5.0,220,164,5.0
10611,88,1311,4.0,241,53,4.0
10612,98,1415,4.0,49,331,4.0
10613,114,1661,4.2,210,146,4.2
10614,95,1203,3.0,130,240,3.0
10615,158,1497,4.1,240,330,4.1
10616,188,1138,4.3,101,175,4.3
10617,120,1110,3.6,33,100,3.6
10618,73,1293,4.5,63,403,4.5
10619,219,1193,3.8,46,30,3.8
10620,156,1546,4.4,17,68,4.4
10621,106,1648,3.3,206,28,3.3
10622,26,1681,4.8,72,82,4.8
10623,18,1161,4.8,41,669,4.8
10624,164,1210,3.3,186,554,3.3
10625,136,1196,4.9,35,358,4.9
10626,146,1526,4.1,96,636,4.1
10627,212,1555,4.4,42,628,4.4
10628,58,1070,4.7,111,249,4.7
10629,160,1450,3.2,227,348,3.2
10630,93,1387,3.3,201,143,3.3
10631,49,1249,3.6,249,38,3.6
10632,176,1162,4.0,19,200,4.0
10633,210,1646,3.7,89,666,3.7
10634,71,1132,4.0,2,605,4.0
10635,65,1107,3.4,75,64,3.4
10636,220,1432,4.4,145,339,4.4
10637,33,1408,3.1,123,547,3.1
10638,50,1034,3.7,6,579,3.7
10639,4,1566,3.4,209,402,3.4
10640,119,1352,4.5,104,467,4.5
10641,84,1546,4.8,147,68,4.8
10642,117,1513,3.2,68,401,3.2
10643,244,1192,4.6,20,75,4.6
10644,164,1089,4.8,186,48,4.8
10645,249,1622,4.9,21,638,4.9
10646,223,1187,4.2,125,257,4.2
10647,102,1104,3.7,236,131,3.7
10648,156,1659,3.6,17,147,3.6
10649,131,1337,3.8,91,581,3.8
10650,6,1083,4.2,161,673,4.2
10651,173,1517,4.0,50,10,4.0
10652,23,1210,4.3,53,554,4.3
10653,135,1561,3.1,202,627,3.1
10654,120,1542,3.2,33,196,3.2
10655,61,1076,5.0,225,98,5.0
10656,100,1539,5.0,121,281,5.0
10657,65,1430,4.5,75,205,4.5
10658,134,1259,3.5,82,510,3.5
10659,24,1072,4.9,196,335,4.9
10660,37,1027,3.4,154,58,3.4
10661,45,1160,4.5,153,174,4.5
10662,179,1630,3.2,24,585,3.2
10663,100,1685,4.3,121,87,4.3
10664,216,1360,4.5,64,460,4.5
10665,102,1373,4.7,236,226,4.7
10666,173,1452,4.5,50,633,4.5
10667,63,1087,4.8,70,564,4.8
10668,29,1199,4.0,98,412,4.0
10669,101,1421,4.4,44,632,4.4
10670,109,1088,3.7,238,580,3.7
10671,96,1472,3.0,1,99,3.0
10672,153,1506,4.5,224,314,4.5
10673,10,1100,4.7,197,57,4.7
10674,35,1099,3.3,233,260,3.3
10675,55,1195,3.1,67,80,3.1
10676,153,1161,3.3,224,669,3.3
10677,219,1221,4.8,46,247,4.8
10678,173,1516,3.6,50,209,3.6
10679,96,1432,3.5,1,339,3.5
10680,123,1112,3.0,194,268,3.0
10681,12,1203,3.6,92,240,3.6
10682,4,1280,4.4,209,659,4.4
10683,106,1458,4.9,206,16,4.9
10684,90,1249,3.6,14,38,3.6
10685,67,1268,3.5,232,672,3.5
10686,145,1425,4.8,103,286,4.8
10687,201,1306,4.7,109,372,4.7
10688,221,1399,3.7,187,684,3.7
10689,65,1605,3.1,75,56,3.1
10690,82,1075,5.0,191,506,5.0
10691,105,1610,4.4,182,328,4.4
10692,181,1069,4.9,219,299,4.9
10693,84,1285,3.7,147,589,3.7
10694,185,1464,4.3,10,346,4.3
10695,105,1128,4.3,182,438,4.3
10696,226,1272,4.7,235,232,4.7
10697,115,1282,5.0,237,20,5.0
10698,28,1589,3.2,79,560,3.2
10699,240,1615,4.3,108,645,4.3
10700,227,1294,3.7,129,351,3.7
10701,16,1358,4.6,137,410,4.6
10702,21,1293,4.5,102,403,4.5
10703,77,1494,4.8,171,513,4.8
10704,227,1244,3.7,129,44,3.7
10705,42,1297,3.4,38,221,3.4
10706,54,1026,3.0,13,150,3.0
10707,32,1405,3.5,138,458,3.5
10708,114,1180,3.7,210,220,3.7
10709,38,1459,4.9,83,312,4.9
10710,198,1012,4.0,78,345,4.0
10711,114,1190,4.1,210,413,4.1
10712,230,1317,4.8,100,278,4.8
10713,166,1356,4.8,106,477,4.8
10714,182,1513,4.1,183,401,4.1
10715,188,1096,3.2,101,610,3.2
10716,205,1319,3.5,134,272,3.5
10717,110,1437,3.9,117,405,3.9
10718,245,1585,4.5,94,77,4.5
10719,103,1306,4.4,204,372,4.4
10720,77,1680,4.3,171,254,4.3
10721,175,1110,4.8,7,100,4.8
10722,140,1468,4.6,107,472,4.6
10723,53,1677,5.0,220,211,5.0
10724,161,1454,4.8,0,494,4.8
10725,156,1280,3.4,17,659,3.4
10726,121,1226,3.1,222,422,3.1
10727,3,1291,3.8,45,311,3.8
10728,210,1658,4.2,89,643,4.2
10729,154,1289,4.3,40,235,4.3
10730,54,1130,3.5,13,546,3.5
10731,40,1236,4.7,80,551,4.7
10732,194,1393,3.7,139,648,3.7
10733,68,1446,4.8,56,496,4.8
10734,114,1264,3.9,210,391,3.9
10735,220,1682,3.0,145,350,3.0
10736,220,1458,3.3,145,16,3.3
10737,217,1554,3.2,208,208,3.2
10738,218,1121,3.1,140,378,3.1
10739,237,1305,4.4,116,181,4.4
10740,175,1454,3.4,7,494,3.4
10741,130,1319,4.7,151,272,4.7
10742,42,1530,3.5,38,288,3.5
10743,162,1157,3.1,193,603,3.1
10744,94,1089,4.6,30,48,4.6
10745,149,1632,3.9,113,33,3.9
10746,236,1360,4.2,77,460,4.2
10747,101,1476,3.7,44,535,3.7
10748,172,1254,3.1,149,22,3.1
10749,215,1601,3.7,242,17,3.7
10750,225,1352,4.0,23,467,4.0
10751,124,1581,3.0,157,41,3.0
10752,2,1247,4.1,164,389,4.1
10753,91,1304,4.8,93,245,4.8
10754,240,1626,3.4,108,443,3.4
10755,59,1280,4.9,54,659,4.9
10756,214,1348,3.2,132,107,3.2
10757,98,1280,4.7,49,659,4.7
10758,16,1363,4.7,137,109,4.7
10759,148,1062,3.5,127,117,3.5
10760,154,1622,4.9,40,638,4.9
10761,16,1344,3.8,137,301,3.8
10762,198,1416,3.3,78,442,3.3
10763,237,1576,4.2,116,283,4.2
10764,108,1329,5.0,230,171,5.0
10765,23,1008,4.8,53,135,4.8
10766,42,1446,3.6,38,496,3.6
10767,37,1492,4.2,154,231,4.2
10768,72,1078,3.2,166,383,3.2
10769,134,1280,3.9,82,659,3.9
10770,165,1384,4.0,105,106,4.0
10771,116,1364,3.6,118,398,3.6
10772,150,1279,4.0,51,451,4.0
10773,6,1336,4.8,161,474,4.8
10774,246,1361,4.0,115,219,4.0
10775,32,1560,4.7,138,649,4.7
10776,145,1532,3.6,103,50,3.6
10777,38,1591,4.9,83,97,4.9
10778,145,1376,3.2,103,531,3.2
10779,37,1380,4.2,154,464,4.2
10780,151,1077,4.6,60,640,4.6
10781,177,1139,4.6,73,186,4.6
10782,189,1022,3.4,212,364,3.4
10783,177,1291,3.8,73,311,3.8
10784,61,1609,4.2,225,18,4.2
10785,77,1078,3.6,171,383,3.6
10786,160,1371,4.3,227,248,4.3
10787,127,1137,3.8,214,274,3.8
10788,86,1672,3.7,180,518,3.7
10789,191,1465,3.2,112,440,3.2
10790,7,1286,3.1,25,269,3.1
10791,150,1198,4.7,51,26,4.7
10792,85,1236,4.0,86,551,4.0
10793,6,1462,4.1,161,502,4.1
10794,189,1062,3.7,212,117,3.7
10795,142,1146,3.3,141,8,3.3
10796,144,1530,3.9,43,288,3.9
10797,3,1543,3.5,45,169,3.5
10798,137,1576,4.7,114,283,4.7
10799,47,1688,5.0,175,616,5.0
10800,85,1074,4.8,86,265,4.8
10801,242,1325,4.1,168,120,4.1
10802,94,1369,4.3,30,188,4.3
10803,222,1393,4.9,160,648,4.9
10804,170,1379,4.1,36,359,4.1
10805,170,1398,4.3,36,192,4.3
10806,224,1534,4.3,207,236,4.3
10807,23,1640,4.4,53,95,4.4
10808,3,1260,4.3,45,230,4.3
10809,129,1284,4.3,110,362,4.3
10810,67,1431,4.5,232,60,4.5
10811,249,1262,4.6,21,595,4.6
10812,229,1106,3.8,248,24,3.8
10813,71,1104,4.5,2,131,4.5
10814,131,1271,3.2,91,262,3.2
10815,228,1513,4.8,142,401,4.8
10816,177,1009,3.6,73,7,3.6
10817,67,1557,3.8,232,662,3.8
10818,55,1399,4.6,67,684,4.6
10819,132,1182,4.3,211,388,4.3
10820,31,1171,3.6,148,462,3.6
10821,66,1571,3.5,239,353,3.5
10822,206,1069,4.9,5,299,4.9
10823,101,1582,3.2,44,573,3.2
10824,64,1433,3.0,87,658,3.0
10825,31,1373,4.3,148,226,4.3
10826,117,1252,4.2,68,84,4.2
10827,191,1245,4.5,112,307,4.5
10828,66,1157,4.5,239,603,4.5
10829,159,1637,4.7,131,315,4.7
10830,47,1595,4.8,175,688,4.8
10831,235,1426,4.6,245,132,4.6
10832,22,1423,3.5,136,310,3.5
10833,202,1643,3.9,198,529,3.9
10834,244,1111,4.3,20,332,4.3
10835,94,1406,4.1,30,23,4.1
10836,225,1501,3.3,23,578,3.3
10837,83,1212,4.2,11,336,4.2
10838,46,1552,4.8,8,450,4.8
10839,89,1569,3.8,177,430,3.8
10840,186,1491,4.3,34,540,4.3
10841,119,1002,4.2,104,371,4.2
10842,189,1168,3.8,212,357,3.8
10843,246,1055,4.1,115,676,4.1
10844,46,1440,3.4,8,354,3.4
10845,1,1685,4.1,188,87,4.1
10846,96,1140,4.6,1,569,4.6
10847,153,1528,4.5,224,347,4.5
10848,61,1378,3.7,225,202,3.7
10849,105,1375,3.2,182,630,3.2
10850,81,1397,4.6,15,641,4.6
10851,14,1207,3.5,176,102,3.5
10852,45,1478,3.1,153,559,3.1
10853,77,1035,3.9,171,156,3.9
10854,230,1687,4.5,100,185,4.5
10855,167,1318,4.6,74,428,4.6
10856,66,1062,5.0,239,117,5.0
10857,32,1099,3.4,138,260,3.4
10858,96,1014,3.6,1,224,3.6
10859,58,1566,4.2,111,402,4.2
10860,104,1298,4.6,95,368,4.6
10861,56,1146,3.5,143,8,3.5
10862,134,1182,3.8,82,388,3.8
10863,217,1195,3.8,208,80,3.8
10864,67,1238,4.5,232,500,4.5
10865,210,1294,3.5,89,351,3.5
10866,178,1171,4.9,126,462,4.9
10867,118,1206,4.0,16,34,4.0
10868,247,1564,3.6,27,187,3.6
10869,38,1057,3.6,83,373,3.6
10870,235,1137,3.0,245,274,3.0
10871,131,1413,4.4,91,596,4.4
10872,112,1610,4.6,99,328,4.6
10873,133,1603,3.1,215,488,3.1
10874,152,1385,4.2,216,411,4.2
10875,54,1460,4.6,13,434,4.6
10876,34,1553,3.8,4,298,3.8
10877,239,1123,3.9,158,73,3.9
10878,240,1273,3.7,108,96,3.7
10879,39,1389,3.6,247,489,3.6
10880,112,1197,4.0,99,634,4.0
10881,88,1118,3.3,241,615,3.3
10882,228,1404,3.9,142,592,3.9
10883,220,1355,4.9,145,608,4.9
10884,48,1006,3.1,146,478,3.1
10885,49,1092,3.3,249,69,3.3
10886,34,1540,4.6,4,291,4.6
10887,208,1155,3.3,69,631,3.3
10888,100,1213,3.5,121,437,3.5
10889,135,1691,3.9,202,83,3.9
10890,18,1633,4.9,41,93,4.9
10891,70,1139,3.4,223,186,3.4
10892,114,1568,4.8,210,660,4.8
10893,220,1559,4.4,145,668,4.4
10894,231,1680,4.3,159,254,4.3
10895,34,1235,4.4,4,574,4.4
10896,51,1190,3.1,12,413,3.1
10897,105,1305,3.2,182,181,3.2
10898,93,1176,3.7,201,524,3.7
10899,196,1191,3.1,84,2,3.1
10900,142,1334,5.0,141,287,5.0
10901,69,1647,4.2,29,689,4.2
10902,89,1096,4.0,177,610,4.0
10903,103,1654,4.6,204,292,4.6
10904,136,1568,5.0,35,660,5.0
10905,143,1623,4.9,81,587,4.9
10906,83,1493,4.6,11,390,4.6
10907,187,1365,3.8,163,369,3.8
10908,11,1582,3.1,228,573,3.1
10909,148,1398,3.2,127,192,3.2
10910,183,1360,3.0,234,460,3.0
10911,36,1350,3.0,165,498,3.0
10912,82,1295,4.9,191,309,4.9
10913,142,1545,4.9,141,19,4.9
10914,186,1237,4.3,34,444,4.3
10915,38,1522,4.5,83,588,4.5
10916,89,1044,4.0,177,507,4.0
10917,208,1028,3.5,69,297,3.5
10918,210,1606,4.8,89,15,4.8
10919,1,1061,3.6,188,123,3.6
10920,104,1564,4.5,95,187,4.5
10921,65,1386,3.5,75,360,3.5
10922,1,1576,4.7,188,283,4.7
10923,243,1488,4.3,57,556,4.3
10924,213,1328,4.3,65,282,4.3
10925,125,1527,3.2,173,352,3.2
10926,60,1160,3.8,62,174,3.8
10927,25,1181,4.0,71,133,4.0
10928,91,1085,3.6,93,92,3.6
10929,138,1616,4.8,229,318,4.8
10930,50,1426,4.7,6,132,4.7
10931,140,1057,4.0,107,373,4.0
10932,92,1157,3.7,124,603,3.7
10933,241,1312,4.6,205,558,4.6
10934,32,1629,3.4,138,255,3.4
10935,33,1186,3.1,123,400,3.1
10936,200,1508,3.1,189,674,3.1
10937,234,1576,3.1,167,283,3.1
10938,26,1132,4.0,72,605,4.0
10939,42,1446,3.5,38,496,3.5
10940,178,1065,4.4,126,661,4.4
10941,61,1127,4.3,225,166,4.3
10942,41,1463,4.1,133,35,4.1
10943,185,1140,3.7,10,569,3.7
10944,130,1347,4.7,151,158,4.7
10945,99,1474,4.4,90,463,4.4
10946,98,1107,3.5,49,64,3.5
10947,198,1619,4.0,78,420,4.0
10948,31,1192,3.3,148,75,3.3
10949,151,1157,3.7,60,603,3.7
10950,204,1571,5.0,37,353,5.0
10951,182,1613,3.4,183,486,3.4
10952,115,1522,4.4,237,588,4.4
10953,156,1470,3.5,17,419,3.5
10954,207,1250,4.9,172,381,4.9
10955,147,1333,3.6,22,652,3.6
10956,204,1478,3.7,37,559,3.7
10957,242,1080,4.2,168,51,4.2
10958,48,1597,4.2,146,387,4.2
10959,2,1489,4.2,164,303,4.2
10960,139,1247,4.1,217,389,4.1
10961,172,1018,3.6,149,88,3.6
10962,101,1007,3.9,44,654,3.9
10963,187,1428,4.2,163,322,4.2
10964,128,1490,4.3,135,70,4.3
10965,59,1019,3.5,54,212,3.5
10966,120,1561,4.4,33,627,4.4
10967,38,1243,4.8,83,194,4.8
10968,153,1388,4.5,224,635,4.5
10969,107,1071,3.2,32,487,3.2
10970,21,1481,3.9,102,397,3.9
10971,42,1047,3.9,38,655,3.9
10972,164,1619,3.7,186,420,3.7
10973,137,1276,4.0,114,154,4.0
10974,140,1246,3.9,107,604,3.9
10975,10,1431,3.0,197,60,3.0
10976,187,1548,3.5,163,454,3.5
10977,238,1095,3.4,66,295,3.4
10978,133,1117,3.7,215,289,3.7
10979,33,1161,3.3,123,669,3.3
10980,69,1478,3.1,29,559,3.1
10981,80,1618,3.4,231,544,3.4
10982,191,1190,4.7,112,413,4.7
10983,101,1689,4.6,44,508,4.6
10984,229,1096,3.9,248,610,3.9
10985,29,1666,4.8,98,599,4.8
10986,146,1207,3.5,96,102,3.5
10987,221,1453,4.2,187,183,4.2
10988,134,1120,3.3,82,485,3.3
10989,53,1570,4.7,220,1,4.7
10990,210,1309,3.3,89,320,3.3
10991,160,1039,3.1,227,687,3.1
10992,124,1341,3.5,157,619,3.5
10993,42,1405,4.8,38,458,4.8
10994,47,1419,3.3,175,52,3.3
10995,159,1317,3.7,131,278,3.7
10996,190,1285,3.6,55,589,3.6
10997,184,1108,4.6,9,465,4.6
10998,246,1108,3.8,115,465,3.8
10999,11,1333,4.2,228,652,4.2
11000,154,1200,3.8,40,62,3.8
11001,220,1217,4.1,145,470,4.1
11002,155,1045,3.1,184,42,3.1
11003,83,1315,3.7,11,690,3.7
11004,185,1115,4.7,10,223,4.7
11005,109,1505,4.4,238,646,4.4
11006,27,1475,5.0,18,277,5.0
11007,187,1331,4.6,163,134,4.6
11008,62,1223,3.9,119,568,3.9
11009,148,1382,4.4,127,644,4.4
11010,131,1472,4.6,91,99,4.6
11011,144,1604,3.5,43,492,3.5
11012,103,1399,3.1,204,684,3.1
11013,44,1232,3.8,155,526,3.8
11014,93,1312,3.3,201,558,3.3
11015,207,1022,3.6,172,364,3.6
11016,30,1171,4.9,88,462,4.9
11017,168,1482,4.7,128,27,4.7
11018,119,1655,4.2,104,214,4.2
11019,241,1571,3.8,205,353,3.8
11020,193,1485,3.5,170,497,3.5
11021,29,1584,4.1,98,72,4.1
11022,245,1289,4.1,94,235,4.1
11023,30,1053,4.6,88,227,4.6
11024,104,1653,4.9,95,142,4.9
11025,110,1185,3.7,117,594,3.7
11026,32,1046,3.4,138,213,3.4
11027,138,1325,3.8,229,120,3.8
11028,219,1442,3.9,46,452,3.9
11029,51,1090,3.1,12,680,3.1
11030,136,1576,4.7,35,283,4.7
11031,179,1608,5.0,24,155,5.0
11032,36,1099,4.8,165,260,4.8
11033,234,1045,4.7,167,42,4.7
11034,55,1382,5.0,67,644,5.0
11035,163,1615,4.8,162,645,4.8
11036,36,1574,4.4,165,622,4.4
11037,240,1129,3.3,108,5,3.3
11038,56,1246,3.3,143,604,3.3
11039,36,1492,3.1,165,231,3.1
11040,89,1330,3.8,177,683,3.8
11041,212,1608,4.6,42,155,4.6
11042,189,1001,4.0,212,404,4.0
11043,62,1394,3.7,119,323,3.7
11044,244,1331,3.2,20,134,3.2
11045,109,1168,3.1,238,357,3.1
11046,245,1510,3.8,94,39,3.8
11047,209,1581,3.2,156,41,3.2
11048,87,1081,3.2,120,612,3.2
11049,153,1057,3.8,224,373,3.8
11050,240,1653,4.0,108,142,4.0
11051,64,1018,3.4,87,88,3.4
11052,188,1103,4.4,101,421,4.4
11053,57,1155,3.8,58,631,3.8
11054,113,1258,3.2,31,565,3.2
11055,223,1351,4.3,125,562,4.3
11056,70,1162,3.7,223,200,3.7
11057,227,1111,3.1,129,332,3.1
11058,180,1073,4.9,97,89,4.9
11059,184,1649,4.1,9,528,4.1
11060,191,1507,4.0,112,549,4.0
11061,196,1162,4.7,84,200,4.7
11062,232,1514,4.9,52,379,4.9
11063,20,1201,3.4,213,164,3.4
11064,233,1661,4.6,59,146,4.6
11065,54,1431,4.7,13,60,4.7
11066,1,1175,3.1,188,238,3.1
11067,237,1132,4.4,116,605,4.4
11068,90,1632,3.1,14,33,3.1
11069,226,1057,4.2,235,373,4.2
11070,247,1687,4.3,27,185,4.3
11071,138,1090,3.7,229,680,3.7
11072,151,1375,4.8,60,630,4.8
11073,179,1585,4.6,24,77,4.6
11074,113,1583,4.9,31,609,4.9
11075,152,1609,3.6,216,18,3.6
11076,13,1354,3.0,39,228,3.0
11077,157,1216,4.6,26,625,4.6
11078,186,1470,3.4,34,419,3.4
11079,110,1233,3.9,117,600,3.9
11080,91,1474,4.6,93,463,4.6
11081,95,1275,3.4,130,325,3.4
11082,43,1099,3.6,144,260,3.6
11083,138,1657,3.9,229,376,3.9
11084,159,1092,3.5,131,69,3.5
11085,231,1113,3.9,159,423,3.9
11086,74,1651,3.0,195,342,3.0
11087,216,1200,3.4,64,62,3.4
11088,225,1322,4.7,23,225,4.7
11089,14,1323,3.8,176,54,3.8
11090,99,1304,4.3,90,245,4.3
11091,109,1019,3.5,238,212,3.5
11092,162,1080,4.3,193,51,4.3
11093,145,1548,5.0,103,454,5.0
11094,149,1570,4.2,113,1,4.2
11095,96,1630,4.3,1,585,4.3
11096,195,1038,3.2,244,414,3.2
11097,58,1388,3.8,111,635,3.8
11098,207,1572,4.7,172,29,4.7
11099,136,1232,4.7,35,526,4.7
11100,96,1458,4.0,1,16,4.0
11101,38,1648,4.8,83,28,4.8
11102,154,1506,3.3,40,314,3.3
11103,64,1091,4.3,87,576,4.3
11104,158,1124,3.5,240,491,3.5
11105,9,1010,4.3,76,252,4.3
11106,121,1599,3.2,222,256,3.2
11107,32,1193,4.9,138,30,4.9
11108,11,1253,4.6,228,624,4.6
11109,214,1296,3.4,132,515,3.4
11110,162,1134,4.3,193,114,4.3
11111,105,1398,4.5,182,192,4.5
11112,146,1017,3.4,96,47,3.4
11113,147,1190,3.2,22,413,3.2
11114,182,1047,3.7,183,655,3.7
11115,82,1536,3.3,191,338,3.3
11116,37,1088,4.1,154,580,4.1
11117,82,1587,3.8,191,433,3.8
11118,12,1434,3.9,92,197,3.9
11119,4,1546,4.1,209,68,4.1
11120,239,1684,5.0,158,670,5.0
11121,43,1050,4.6,144,495,4.6
11122,155,1273,4.3,184,96,4.3
11123,51,1623,3.7,12,587,3.7
11124,5,1351,3.1,226,562,3.1
11125,134,1639,3.2,82,81,3.2
11126,205,1292,4.5,134,6,4.5
11127,87,1654,3.7,120,292,3.7
11128,106,1652,3.7,206,152,3.7
11129,56,1330,4.8,143,683,4.8
11130,217,1151,4.0,208,536,4.0
11131,110,1647,4.8,117,689,4.8
11132,68,1422,4.8,56,180,4.8
11133,244,1231,3.2,20,542,3.2
11134,247,1165,4.9,27,90,4.9
11135,96,1565,3.2,1,116,3.2
11136,44,1313,4.9,155,341,4.9
11137,143,1304,3.9,81,245,3.9
11138,90,1165,4.5,14,90,4.5
11139,42,1580,4.4,38,514,4.4
11140,139,1586,4.0,217,234,4.0
11141,73,1308,4.2,63,105,4.2
11142,11,1414,4.9,228,275,4.9
11143,194,1181,4.9,139,133,4.9
11144,237,1663,4.3,116,525,4.3
11145,155,1521,4.3,184,66,4.3
11146,246,1068,3.5,115,101,3.5
11147,58,1250,4.7,111,381,4.7
11148,218,1579,4.3,140,280,4.3
11149,200,1293,4.7,189,403,4.7
11150,128,1224,4.3,135,304,4.3
11151,21,1285,3.6,102,589,3.6
11152,21,1154,3.4,102,12,3.4
11153,72,1009,3.2,166,7,3.2
11154,129,1663,4.2,110,525,4.2
11155,102,1503,3.6,236,621,3.6
11156,186,1043,4.3,34,449,4.3
11157,13,1630,3.1,39,585,3.1
11158,73,1246,3.8,63,604,3.8
11159,220,1639,3.5,145,81,3.5
11160,6,1089,3.7,161,48,3.7
11161,239,1320,3.1,158,424,3.1
11162,215,1534,4.4,242,236,4.4
11163,112,1275,3.2,99,325,3.2
11164,228,1622,3.0,142,638,3.0
11165,186,1097,4.9,34,505,4.9
11166,17,1673,3.4,179,128,3.4
11167,73,1608,4.7,63,155,4.7
11168,12,1235,4.9,92,574,4.9
11169,86,1250,4.1,180,381,4.1
11170,243,1232,4.1,57,526,4.1
11171,180,1058,3.7,97,545,3.7
11172,122,1473,3.9,190,375,3.9
11173,204,1577,4.0,37,407,4.0
11174,246,1066,3.3,115,130,3.3
11175,70,1517,3.7,223,10,3.7
11176,108,1586,4.6,230,234,4.6
11177,201,1240,3.4,109,384,3.4
11178,52,1341,4.5,152,619,4.5
11179,37,1292,4.3,154,6,4.3
11180,117,1346,3.1,68,85,3.1
11181,3,1072,3.0,45,335,3.0
11182,226,1271,3.7,235,262,3.7
11183,8,1420,4.4,150,59,4.4
11184,138,1138,3.7,229,175,3.7
11185,47,1495,4.3,175,597,4.3
11186,169,1519,4.3,185,582,4.3
11187,64,1382,4.6,87,644,4.6
11188,42,1670,3.2,38,45,3.2
11189,43,1393,4.2,144,648,4.2
11190,125,1219,3.1,173,270,3.1
11191,137,1450,3.4,114,348,3.4
11192,14,1634,3.7,176,516,3.7
11193,229,1337,4.4,248,581,4.4
11194,91,1509,4.9,93,294,4.9
11195,233,1186,3.7,59,400,3.7
11196,224,1112,4.0,207,268,4.0
11197,132,1373,3.5,211,226,3.5
11198,2,1200,4.4,164,62,4.4
11199,115,1468,3.7,237,472,3.7
11200,225,1672,4.0,23,518,4.0
11201,213,1562,4.1,65,222,4.1
11202,1,1119,4.4,188,241,4.4
11203,236,1060,3.1,77,647,3.1
11204,75,1099,4.1,243,260,4.1
11205,65,1010,3.9,75,252,3.9
11206,174,1666,3.3,122,599,3.3
11207,187,1442,3.4,163,452,3.4
11208,203,1278,4.8,85,104,4.8
11209,125,1038,4.7,173,414,4.7
11210,135,1532,3.1,202,50,3.1
11211,66,1073,4.4,239,89,4.4
11212,143,1091,4.1,81,576,4.1
11213,72,1187,4.9,166,257,4.9
11214,246,1596,4.8,115,112,4.8
11215,116,1402,4.2,118,145,4.2
11216,121,1020,3.3,222,484,3.3
11217,47,1339,3.9,175,601,3.9
11218,90,1516,4.5,14,209,4.5
11219,40,1507,4.9,80,549,4.9
11220,42,1640,3.7,38,95,3.7
11221,179,1317,4.6,24,278,4.6
11222,35,1330,4.4,233,683,4.4
11223,244,1531,3.2,20,356,3.2
11224,238,1072,4.1,66,335,4.1
11225,233,1017,3.4,59,47,3.4
11226,41,1375,4.4,133,630,4.4
11227,85,1539,4.2,86,281,4.2
11228,124,1036,4.9,157,237,4.9
11229,57,1229,4.9,58,61,4.9
11230,38,1462,3.0,83,502,3.0
11231,200,1466,3.2,189,36,3.2
11232,235,1176,4.5,245,524,4.5
11233,96,1665,4.4,1,637,4.4
11234,136,1602,4.6,35,520,4.6
11235,236,1360,3.5,77,460,3.5
11236,202,1394,4.7,198,323,4.7
11237,63,1512,3.9,70,141,3.9
11238,87,1477,3.5,120,138,3.5
11239,132,1067,3.0,211,193,3.0
11240,176,1033,4.7,19,657,4.7
11241,52,1074,4.1,152,265,4.1
11242,38,1611,5.0,83,148,5.0
11243,222,1638,4.4,160,563,4.4
11244,233,1258,3.2,59,565,3.2
11245,87,1528,4.2,120,347,4.2
11246,5,1497,3.0,226,330,3.0
11247,213,1123,4.1,65,73,4.1
11248,120,1467,3.7,33,25,3.7
11249,70,1125,4.3,223,503,4.3
11250,113,1574,4.1,31,622,4.1
11251,209,1634,3.5,156,516,3.5
11252,217,1269,3.3,208,653,3.3
11253,24,1159,3.8,196,456,3.8
11254,86,1287,5.0,180,63,5.0
11255,205,1567,3.9,134,380,3.9
